account_num,customer_ref,subs_id,bill_seq,bill_dtm,invoice_net_mny,invoice_tax_mny,invoice_num,msisdn,event_type,event_type_name,event_id,cluster_sub_id,created_dtm,event_datetime,charge,event_cost,tlo_product_seq,product_seq,product_name,managed_file_id,row_number,was_modified,cost_centre_id,tariff_id,tariff_name,tariff_desc,event_attr_1,event_attr_2,event_attr_3,event_attr_4,event_attr_5,event_attr_6,event_attr_7,event_attr_8,event_attr_9,event_attr_10,event_attr_11,event_attr_12,event_attr_13,event_attr_14,event_attr_15,event_attr_16,event_attr_17,event_attr_18,event_attr_19,event_attr_20,event_attr_21,event_attr_22,event_attr_23,event_attr_24,event_attr_25,event_attr_26,event_attr_27,event_attr_28,event_attr_29,event_attr_30,event_attr_31,event_attr_32,event_attr_33,event_attr_34,event_attr_35,event_attr_36,loyalty_points,competitor_cost_mny,internal_cost_mny,external_cost_mny,fragment_number,imported_cost_mny,imported_currency_code,rating_discounted_usage_total,pre_discounted_cost_mny,highest_priority_discount_id,tax_override_id,ust_category_id,ust_code_id,original_account_num,rule_number,highest_priority_prod_seq,receivable_class_id,receivable_class_name,revenue_code_id,revenue_code_name,discount_data,primary_event_ref,inhost_costed_boo,host_event_type_id,charge_number,billed_cost_mny,mask_bill_rule_id,mask_store_rule_id,post_bill_retention_days,event_lifecycle_type,previous_event_ref,previous_event_seq,twin_event_boo,extraction_timestamp,date,history_date
2000164625,1000164933,NULL,1,NULL,NULL,NULL,NULL,77110020,6,SMS Roaming,0000C2000000005,2,2020-12-01 12:40:37,2020-11-13 22:55:44,Charged,80,1,2,Mobile Postpaid Line,89,6,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110020,001456,1,'O',NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000006,400000006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164865,1000165110,NULL,1,NULL,NULL,NULL,NULL,77110022,1,National Calls,0000C5000000000,2,2020-12-01 08:17:51,2020-11-21 09:17:14,Charged,12230,1,2,Mobile Postpaid Line,91,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110022,001456,60,'O',NULL,1223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164865,1000165110,NULL,1,NULL,NULL,NULL,NULL,77110022,2,International Calls,0000C8000000001,2,2020-12-01 08:18:40,2020-11-21 19:50:44,Charged,50,1,2,Mobile Postpaid Line,93,2,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110022,001456,60,'O',NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000002,400000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000167971,1000168477,NULL,1,NULL,NULL,NULL,NULL,75110006,8,Data Roaming,000064000000000,2,2020-12-01 13:20:44,2020-11-05 13:45:50,Charged,50,1,2,Mobile Postpaid Line,43,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110006,NULL,NULL,1048576,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000008,400000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000167971,1000168477,NULL,1,NULL,NULL,NULL,NULL,75110006,8,Data Roaming,00006D000000000,2,2020-12-01 13:43:27,2020-11-05 13:45:50,Charged,50,1,2,Mobile Postpaid Line,49,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110006,NULL,NULL,1048576,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000008,400000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000168006,1000168407,NULL,1,NULL,NULL,NULL,NULL,75110045,1,National Calls,000005000000000,2,2020-11-26 09:21:55,2020-11-04 10:21:31,Charged,300,1,2,Mobile Postpaid Line,3,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110045,001456,60,'O',NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000163929,1000163930,NULL,1,NULL,NULL,NULL,NULL,75110198,2,International Calls,000045000000001,2,2020-12-01 09:56:53,2020-11-05 19:50:44,Charged,50,1,2,Mobile Postpaid Line,23,2,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110198,001456,60,'O',NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000002,400000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000163929,1000163930,NULL,1,NULL,NULL,NULL,NULL,75110198,3,Voice Roaming,000042000000000,2,2020-12-01 09:48:50,2020-11-05 10:48:07,Charged,3450,1,2,Mobile Postpaid Line,21,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110198,001456,60,'O',NULL,345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000003,400000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164258,1000164259,NULL,1,NULL,NULL,NULL,NULL,75110003,7,National Data,00008B000000000,2,2020-12-01 17:29:48,2020-11-09 18:29:19,Charged,20,1,2,Mobile Postpaid Line,61,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110003,NULL,NULL,1048576,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000007,400000007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164605,1000164924,NULL,1,2020-12-01 00:00:00,166966,0,VFO0000013,75110258,1,National Calls,00009D000000000,2,2020-12-01 21:25:27,2020-11-11 22:24:58,Charged,300,1,2,Mobile Postpaid Line,73,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110258,001456,60,'O',NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164625,1000164933,NULL,1,NULL,NULL,NULL,NULL,77110020,1,National Calls,0000C2000000000,2,2020-12-01 12:40:37,2020-11-13 18:49:44,Charged,100,1,2,Mobile Postpaid Line,89,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110020,001456,60,'O',NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164625,1000164933,NULL,1,NULL,NULL,NULL,NULL,77110020,2,International Calls,0000C2000000001,2,2020-12-01 12:40:37,2020-11-13 19:50:44,Charged,50,1,2,Mobile Postpaid Line,89,2,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110020,001456,60,'O',NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000002,400000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164625,1000164933,NULL,1,NULL,NULL,NULL,NULL,77110020,3,Voice Roaming,0000C2000000002,2,2020-12-01 12:40:37,2020-11-13 15:58:44,Charged,70,1,2,Mobile Postpaid Line,89,3,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110020,001456,60,'O',NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000003,400000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164865,1000165110,NULL,1,NULL,NULL,NULL,NULL,77110022,1,National Calls,0000C8000000000,2,2020-12-01 08:18:40,2020-11-21 18:49:44,Charged,100,1,2,Mobile Postpaid Line,93,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110022,001456,60,'O',NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000164865,1000165110,NULL,1,NULL,NULL,NULL,NULL,77110022,6,SMS Roaming,0000C8000000005,2,2020-12-01 08:18:40,2020-11-21 22:55:44,Charged,80,1,2,Mobile Postpaid Line,93,6,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110022,001456,1,'O',NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000006,400000006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000165361,1000165538,NULL,1,2020-12-01 00:00:00,168666,0,VFO0000016,77110171,1,National Calls,0000D7000000000,2,2020-12-01 15:59:45,2020-11-23 16:59:29,Charged,15000,1,2,Mobile Postpaid Line,101,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,77110171,001456,60,'O',NULL,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000001,400000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000167971,1000168477,NULL,1,NULL,NULL,NULL,NULL,75110006,7,National Data,00005B000000000,2,2020-12-01 12:45:21,2020-11-05 13:26:01,Charged,50,1,2,Mobile Postpaid Line,37,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110006,NULL,NULL,1048576,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000007,400000007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
2000167971,1000168477,NULL,1,NULL,NULL,NULL,NULL,75110006,8,Data Roaming,000067000000000,2,2020-12-01 13:36:26,2020-11-05 13:45:50,Charged,50,1,2,Mobile Postpaid Line,45,1,F,NULL,10001,Pre-costed RP,Default rate plan for all usage,75110006,NULL,NULL,1048576,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10001,Default,400000008,400000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,2020-11-24 12:43:06,2020-11-24,2020-11-24-12-43-06
