customer_ref,customer_id,account_num,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subscription_name,actual_start_date,actual_end_date,sequence_number,billing_subs_status_id,billing_subs_status_value,subs_status_id,subs_status_value,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,shop_id,processed_when_date,subs_location_id,charge_discount_mrc,charge_tax_mrc,charge_total_mrc,tariff_plan_template_id,tariff_plan_template_name,tariff_plan_id,tariff_plan_name,tariff_plan_weight,tariff_plan_bil_spec_id,tariff_plan_bil_spec_value,msisdn_id,msisdn,phone_number_status_id,phone_number_status_value,ported_from_id,ported_from_name,phone_number_category_id,phone_number_category_value,iccid_id,imsi,sim_card_type_id,sim_card_type_value,sim_card_logical_status_id,sim_card_logical_status_value,ported_to_id,ported_to_name,customer_category_id,customer_category_value,sms_allowance,data_allowance,voice_allowance,cash_balance_id,date_change_tariff_plan,history_date,ocs_subscription_id,remaining_upfront_payment,upfront_payment
1000164367,9157860700000000428,2000264361,436607000428.0,9157000010000000428,9158818010000000428,9157818076520010428,Mobile Prepaid 6 GB #001,2019-02-22 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-22 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000428,754200428,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900428,143981813200428,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164368,9157860800000000429,2000264362,436607000429.0,9157000010000000429,9158818010000000429,9157818076520010429,Mobile Prepaid 6 GB #001,2019-02-23 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-23 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000429,754200429,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900429,143981813200429,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164369,9157860900000000430,2000264363,436607000430.0,9157000010000000430,9158818010000000430,9157818076520010430,Mobile Prepaid 6 GB #001,2019-02-24 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-24 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000430,754200430,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900430,143981813200430,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164370,9157861000000000431,2000264364,436607000431.0,9157000010000000431,9158818010000000431,9157818076520010431,Mobile Prepaid 6 GB #001,2019-02-25 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-25 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000431,754200431,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900431,143981813200431,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164371,9157861100000000432,2000264365,436607000432.0,9157000010000000432,9158818010000000432,9157818076520010432,Mobile Prepaid 6 GB #001,2019-02-26 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-26 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000432,754200432,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900432,143981813200432,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164372,9157861200000000433,2000264366,436607000433.0,9157000010000000433,9158818010000000433,9157818076520010433,Mobile Prepaid 6 GB #001,2019-02-27 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-27 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000433,754200433,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900433,143981813200433,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164373,9157861300000000434,2000264367,436607000434.0,9157000010000000434,9158818010000000434,9157818076520010434,Mobile Prepaid 6 GB #001,2019-02-28 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-02-28 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000434,754200434,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900434,143981813200434,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164374,9157861400000000435,2000264368,436607000435.0,9157000010000000435,9158818010000000435,9157818076520010435,Mobile Prepaid 6 GB #001,2019-03-01 00:01:00,2019-03-01 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000435,754200435,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900435,143981813200435,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164375,9157861500000000436,2000264369,436607000436.0,9157000010000000436,9158818010000000436,9157818076520010436,Mobile Prepaid 6 GB #001,2019-03-02 00:01:00,2019-03-02 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-02 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000436,754200436,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900436,143981813200436,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164376,9157861600000000437,2000264370,436607000437.0,9157000010000000437,9158818010000000437,9157818076520010437,Mobile Prepaid 6 GB #001,2019-03-03 00:01:00,2019-03-03 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-03 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000437,754200437,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900437,143981813200437,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164377,9157861700000000438,2000264371,436607000438.0,9157000010000000438,9158818010000000438,9157818076520010438,Mobile Prepaid 6 GB #001,2019-03-04 00:01:00,2019-03-04 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-04 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000438,754200438,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900438,143981813200438,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164378,9157861800000000439,2000264372,436607000439.0,9157000010000000439,9158818010000000439,9157818076520010439,Mobile Prepaid 6 GB #001,2019-03-05 00:01:00,2019-03-05 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-05 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000439,754200439,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900439,143981813200439,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164379,9157861900000000440,2000264373,436607000440.0,9157000010000000440,9158818010000000440,9157818076520010440,Mobile Prepaid 6 GB #001,2019-03-06 00:01:00,2019-03-06 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-06 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000440,754200440,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900440,143981813200440,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164380,9157862000000000441,2000264374,436607000441.0,9157000010000000441,9158818010000000441,9157818076520010441,Mobile Prepaid 6 GB #001,2019-03-07 00:01:00,2019-03-07 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-07 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000441,754200441,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900441,143981813200441,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164381,9157862100000000442,2000264375,436607000442.0,9157000010000000442,9158818010000000442,9157818076520010442,Mobile Prepaid 6 GB #001,2019-03-08 00:01:00,2019-03-08 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-08 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000442,754200442,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900442,143981813200442,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164382,9157862200000000443,2000264376,436607000443.0,9157000010000000443,9158818010000000443,9157818076520010443,Mobile Prepaid 6 GB #001,2019-03-09 00:01:00,2019-03-09 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-09 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000443,754200443,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900443,143981813200443,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164383,9157862300000000444,2000264377,436607000444.0,9157000010000000444,9158818010000000444,9157818076520010444,Mobile Prepaid 6 GB #001,2019-03-10 00:01:00,2019-03-10 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-10 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000444,754200444,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900444,143981813200444,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164384,9157862400000000445,2000264378,436607000445.0,9157000010000000445,9158818010000000445,9157818076520010445,Mobile Prepaid 6 GB #001,2019-03-11 00:01:00,2019-03-11 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-11 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000445,754200445,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900445,143981813200445,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164385,9157862500000000446,2000264379,436607000446.0,9157000010000000446,9158818010000000446,9157818076520010446,Mobile Prepaid 6 GB #001,2019-03-12 00:01:00,2019-03-12 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-12 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000446,754200446,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900446,143981813200446,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164386,9157862600000000447,2000264380,436607000447.0,9157000010000000447,9158818010000000447,9157818076520010447,Mobile Prepaid 6 GB #001,2019-03-13 00:01:00,2019-03-13 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-13 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000447,754200447,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900447,143981813200447,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164387,9157862700000000448,2000264381,436607000448.0,9157000010000000448,9158818010000000448,9157818076520010448,Mobile Prepaid 6 GB #001,2019-03-14 00:01:00,2019-03-14 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-14 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000448,754200448,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900448,143981813200448,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164388,9157862800000000449,2000264382,436607000449.0,9157000010000000449,9158818010000000449,9157818076520010449,Mobile Prepaid 6 GB #001,2019-03-15 00:01:00,2019-03-15 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-15 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000449,754200449,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900449,143981813200449,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164389,9157862900000000450,2000264383,436607000450.0,9157000010000000450,9158818010000000450,9157818076520010450,Mobile Prepaid 6 GB #001,2019-03-16 00:01:00,2019-03-16 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-16 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000450,754200450,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900450,143981813200450,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164390,9157863000000000451,2000264384,436607000451.0,9157000010000000451,9158818010000000451,9157818076520010451,Mobile Prepaid 6 GB #001,2019-03-17 00:01:00,2019-03-17 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-17 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000451,754200451,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900451,143981813200451,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164391,9157863100000000452,2000264385,436607000452.0,9157000010000000452,9158818010000000452,9157818076520010452,Mobile Prepaid 6 GB #001,2019-03-18 00:01:00,2019-03-18 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-18 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000452,754200452,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900452,143981813200452,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164392,9157863200000000453,2000264386,436607000453.0,9157000010000000453,9158818010000000453,9157818076520010453,Mobile Prepaid 6 GB #001,2019-03-19 00:01:00,2019-03-19 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-19 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000453,754200453,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900453,143981813200453,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164393,9157863300000000454,2000264387,436607000454.0,9157000010000000454,9158818010000000454,9157818076520010454,Mobile Prepaid 6 GB #001,2019-03-20 00:01:00,2019-03-20 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-20 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000454,754200454,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900454,143981813200454,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164394,9157863400000000455,2000264388,436607000455.0,9157000010000000455,9158818010000000455,9157818076520010455,Mobile Prepaid 6 GB #001,2019-03-21 00:01:00,2019-03-21 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-21 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000455,754200455,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900455,143981813200455,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164395,9157863500000000456,2000264389,436607000456.0,9157000010000000456,9158818010000000456,9157818076520010456,Mobile Prepaid 6 GB #001,2019-03-22 00:01:00,2019-03-22 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-22 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000456,754200456,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900456,143981813200456,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164396,9157863600000000457,2000264390,436607000457.0,9157000010000000457,9158818010000000457,9157818076520010457,Mobile Prepaid 6 GB #001,2019-03-23 00:01:00,2019-03-23 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-23 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000457,754200457,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900457,143981813200457,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164397,9157863700000000458,2000264391,436607000458.0,9157000010000000458,9158818010000000458,9157818076520010458,Mobile Prepaid 6 GB #001,2019-03-24 00:01:00,2019-03-24 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-24 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000458,754200458,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900458,143981813200458,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164398,9157863800000000459,2000264392,436607000459.0,9157000010000000459,9158818010000000459,9157818076520010459,Mobile Prepaid 6 GB #001,2019-03-25 00:01:00,2019-03-25 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-25 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000459,754200459,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900459,143981813200459,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164399,9157863900000000460,2000264393,436607000460.0,9157000010000000460,9158818010000000460,9157818076520010460,Mobile Prepaid 6 GB #001,2019-03-26 00:01:00,2019-03-26 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-26 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000460,754200460,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900460,143981813200460,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164400,9157864000000000461,2000264394,436607000461.0,9157000010000000461,9158818010000000461,9157818076520010461,Mobile Prepaid 6 GB #001,2019-03-27 00:01:00,2019-03-27 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-27 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000461,754200461,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900461,143981813200461,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164401,9157864100000000462,2000264395,436607000462.0,9157000010000000462,9158818010000000462,9157818076520010462,Mobile Prepaid 6 GB #001,2019-03-28 00:01:00,2019-03-28 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-28 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000462,754200462,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900462,143981813200462,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164402,9157864200000000463,2000264396,,9157000010000000463,9158818010000000463,9157818076520010463,Mobile Postpaid L #001,2019-03-29 00:01:00,2019-03-29 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-29 00:01:00,,3.15,19.31,22.46,9156936335365761789,Mobile Postpaid Plan Template,5500000001,Mobile Postpaid L,3,9156935945165524201,Mobile Postpaid,9157818001120000463,754200463,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900463,143981813200463,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,1,100,NULL,NULL,9/9/2020,,,
1000164403,9157864300000000464,2000264397,,9157000010000000464,9158818010000000464,9157818076520010464,Mobile Postpaid L #001,2019-03-30 00:01:00,2019-03-30 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-30 00:01:00,,3.15,19.31,22.46,9156936335365761789,Mobile Postpaid Plan Template,5500000001,Mobile Postpaid L,3,9156935945165524201,Mobile Postpaid,9157818001120000464,754200464,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900464,143981813200464,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,1,100,NULL,NULL,9/9/2020,,,
1000164404,9157864400000000465,2000264398,,9157000010000000465,9158818010000000465,9157818076520010465,Mobile Postpaid L #001,2019-03-31 00:01:00,2019-03-31 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2019-03-31 00:01:00,,3.15,19.31,22.46,9156936335365761789,Mobile Postpaid Plan Template,5500000001,Mobile Postpaid L,3,9156935945165524201,Mobile Postpaid,9157818001120000465,754200465,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900465,143981813200465,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,1,100,NULL,NULL,9/9/2020,,,
